Price,Model_year,Milage,Brand,Model,Fuel_type,Transmission,Accident,Clean_title,condition
11587,2013.0,215046.0,ford,escape,gas,other,Unknown,Clean,
2000,2003.0,170000.0,ford,f-250 super duty 4x4,gas,automatic,Unknown,Clean,good
16990,2015.0,36359.0,kia,optima sx sedan 4d,other,other,Unknown,Clean,good
33590,2017.0,45464.0,ram,1500 crew cab laramie pickup,other,other,Unknown,Clean,good
22900,2013.0,185000.0,chevrolet,silverado 2500,gas,automatic,Unknown,Clean,
8999,2012.0,110000.0,mazda,mazda5 touring,gas,automatic,Unknown,Clean,good
4900,2010.0,158000.0,nissan,altima,gas,automatic,Unknown,Clean,excellent
40990,2018.0,13638.0,tesla,model 3 mid range sedan 4d,electric,other,Unknown,Clean,good
24999,2012.0,112965.0,toyota,tacoma access cab,gas,automatic,Unknown,Clean,
30488,2020.0,29366.0,infiniti,q50,gas,automatic,Unknown,Clean,
45000,2018.0,62000.0,ram,1500 4x4,diesel,automatic,Unknown,Clean,
24995,2020.0,12.0,honda,hr-v sport awd,gas,automatic,Unknown,Clean,excellent
16900,2010.0,129461.0,chevrolet,tahoe ltz,gas,automatic,Unknown,Clean,
29500,2010.0,65770.0,ford,svt raptor,gas,automatic,Unknown,Clean,good
7999,2016.0,108245.0,kia,forte,gas,automatic,Unknown,Clean,
28750,1973.0,1117.0,mercedes-benz,280se 4.5,other,automatic,Unknown,Clean,
2004,2004.0,185000.0,toyota,sienna,gas,automatic,Unknown,Clean,excellent
14800,2007.0,143945.0,ram,,gas,automatic,Unknown,Clean,
4900,2004.0,180000.0,lexus,rx330,gas,automatic,Unknown,Clean,
4999,2006.0,125152.0,nissan,altima 2.5 s,gas,automatic,Unknown,Clean,good
10999,2014.0,105940.0,buick,verano,gas,automatic,Unknown,Clean,
29990,2019.0,21108.0,lexus,nx 300 sport utility 4d,gas,other,Unknown,Clean,good
18999,2015.0,73541.0,honda,odyssey,gas,automatic,Unknown,Clean,
38880,2018.0,53246.0,chevrolet,"silverado 1500 4wd crew cab 153.0"" lt w/2lt",,automatic,Unknown,Clean,
24990,2018.0,24416.0,lincoln,mkz select sedan 4d,gas,other,Unknown,Clean,good
23000,2021.0,2800.0,kia,forte,gas,automatic,Unknown,lien,new
19995,2012.0,118183.0,ford,f-350,other,automatic,Unknown,Clean,
8450,2009.0,101327.0,subaru,legacy,gas,manual,Unknown,Clean,excellent
32590,2020.0,4171.0,,Genesis G70 2.0T Sedan 4D,other,other,Unknown,Clean,good
6600,2008.0,94750.0,toyota,corolla,gas,automatic,Unknown,Clean,excellent
22590,2016.0,26024.0,ford,focus st hatchback 4d,gas,other,Unknown,Clean,good
14700,2010.0,200392.0,chevrolet,silverado 1500,other,automatic,Unknown,Clean,
19873,2013.0,121079.0,ford,f150,gas,automatic,Unknown,Clean,excellent
11521,2016.0,100487.0,chevrolet,malibu limited,gas,automatic,Unknown,Clean,like new
38990,2020.0,5279.0,infiniti,qx60 luxe sport utility,gas,other,Unknown,Clean,good
11999,2005.0,185956.0,toyota,4runner,gas,automatic,Unknown,Clean,excellent
14500,2015.0,94104.0,bmw,3 series 328i,gas,manual,Unknown,Clean,good
27999,2014.0,85668.0,gmc,yukon,gas,automatic,Unknown,Clean,good
18000,1997.0,114000.0,ford,f-250 xlt,diesel,automatic,Unknown,Clean,good
4000,2019.0,21751.0,subaru,legacy outback wagon,gas,automatic,Unknown,Clean,like new
29590,2018.0,28921.0,acura,mdx sport utility 4d,gas,other,Unknown,Clean,good
8900,2007.0,46000.0,mini,cooper convertible s,gas,automatic,Unknown,Clean,excellent
6900,2008.0,103550.0,ford,escape hev,hybrid,automatic,Unknown,Clean,good
34990,2016.0,48063.0,lexus,gx 460 sport utility 4d,other,other,Unknown,Clean,good
29995,2020.0,32086.0,ford,fusion,gas,automatic,Unknown,Clean,good
19999,2002.0,37837.0,,MASERATI SPYDER GT,gas,other,Unknown,Clean,like new
13250,2017.0,66324.0,ford,fusion,hybrid,automatic,Unknown,Clean,
32999,2017.0,63000.0,chevrolet,silverado 1500,gas,automatic,Unknown,Clean,
27500,2012.0,99989.0,mitsubishi,fuso fe160,diesel,automatic,Unknown,Clean,excellent
19590,2014.0,50293.0,mini,paceman cooper s all4,gas,other,Unknown,Clean,good
35000,2015.0,64289.0,mercedes-benz,benz sprinter 2500 ext,diesel,automatic,Unknown,Clean,excellent
9995,2013.0,41000.0,ford,focus,gas,automatic,Unknown,Clean,excellent
16995,2015.0,138526.0,chevrolet,silverado 1500,gas,automatic,Unknown,Clean,excellent
36197,2019.0,13829.0,jeep,wrangler,hybrid,automatic,Unknown,Clean,
34343,2018.0,21833.0,tesla,model 3,electric,automatic,Unknown,Clean,excellent
45995,2012.0,97379.0,ram,3500 laramie drw crew cab cummins,diesel,automatic,Unknown,Clean,
33995,2010.0,22500.0,dodge,challenger,gas,other,Unknown,Clean,excellent
9995,2009.0,109377.0,audi,a4,gas,automatic,Unknown,Clean,
11997,2007.0,95176.0,lexus,es,gas,automatic,Unknown,Clean,
2000,2008.0,200004.0,volkswagen,jetta,gas,automatic,Unknown,Clean,fair
33590,2014.0,67830.0,chevrolet,silverado 1500 crew,other,other,Unknown,Clean,good
8000,2008.0,51400.0,toyota,prius,gas,automatic,Unknown,Clean,good
12400,2017.0,27674.0,ford,fiesta se,gas,automatic,Unknown,Clean,like new
13500,1929.0,10.0,,Model A,gas,automatic,Unknown,Clean,
17995,2013.0,81155.0,rover,evoque,gas,automatic,Unknown,Clean,excellent
27547,2019.0,28126.0,honda,accord,gas,automatic,Unknown,Clean,
9000,2009.0,90500.0,honda,crv,gas,automatic,Unknown,Clean,excellent
15590,2017.0,85680.0,subaru,impreza 2.0i premium,other,automatic,Unknown,Clean,good
13900,2010.0,148000.0,ram,1500,gas,automatic,Unknown,rebuilt,excellent
10995,2012.0,109107.0,kia,optima,gas,automatic,Unknown,Clean,
15950,2017.0,20000.0,honda,civic lx,gas,automatic,Unknown,Clean,like new
3200,1973.0,42000.0,volkswagen,beetle,gas,manual,Unknown,Clean,fair
10450,2016.0,118858.0,buick,verano,gas,automatic,Unknown,Clean,excellent
5997,2004.0,139000.0,toyota,corolla le,gas,automatic,Unknown,Clean,excellent
16900,2016.0,101183.0,dodge,journey,gas,other,Unknown,Clean,
14000,2000.0,239234.0,ford,f250 super duty lariat,diesel,automatic,Unknown,Clean,good
8999,2014.0,81285.0,dodge,avenger sxt,gas,automatic,Unknown,Clean,good
7000,1979.0,750.0,dodge,d50,gas,automatic,Unknown,Clean,good
7499,2006.0,114061.0,ford,mustang premium,gas,automatic,Unknown,Clean,good
16999,2017.0,89940.0,toyota,avalon,gas,automatic,Unknown,Clean,excellent
20500,2014.0,75000.0,mercedes-benz,cla 250,gas,automatic,Unknown,Clean,new
8395,2007.0,117293.0,lexus,es350,gas,automatic,Unknown,Clean,excellent
17495,2014.0,20960.0,volkswagen,golf,gas,automatic,Unknown,Clean,excellent
2500,2006.0,196000.0,saturn,ion,gas,automatic,Unknown,Clean,good
4600,1999.0,167000.0,ford,mustang,gas,automatic,Unknown,Clean,good
27577,2013.0,48518.0,toyota,tundra,gas,automatic,Unknown,Clean,
47400,2017.0,28155.0,audi,a7,gas,automatic,Unknown,Clean,
18897,2012.0,105766.0,bmw,535i,gas,other,Unknown,Clean,
19995,2015.0,67878.0,hyundai,genesis 3.8l 4dr sedan,gas,automatic,Unknown,Clean,good
29590,2013.0,37888.0,gmc,sierra 1500 extended cab slt,gas,other,Unknown,Clean,good
32995,2012.0,37473.0,ford,f250 super duty,gas,automatic,Unknown,Clean,
17495,2017.0,56046.0,honda,civic sedan,gas,automatic,Unknown,Clean,excellent
16999,2014.0,109235.0,honda,pilot touring,gas,automatic,Unknown,Clean,
4000,2012.0,100000.0,kia,soul,gas,automatic,Unknown,Salvage,
32590,2017.0,20689.0,ford,mustang gt coupe 2d,other,other,Unknown,Clean,good
5000,2015.0,82960.0,fiat,500 abarth,gas,manual,Unknown,Clean,good
6500,2010.0,93300.0,hyundai,sonata,gas,automatic,Unknown,rebuilt,like new
18988,2007.0,126139.0,ford,f-550,diesel,automatic,Unknown,Clean,
15000,1986.0,42616.0,,chevorlet stepvan,gas,automatic,Unknown,Clean,excellent
21000,2012.0,125000.0,ford,f-150,gas,automatic,Unknown,Clean,like new
27590,2017.0,53525.0,toyota,sienna xle premium,gas,other,Unknown,Clean,good
11500,2011.0,113000.0,ram,,gas,automatic,Unknown,Clean,
5950,2005.0,242000.0,cadillac,escalade esv awd,gas,automatic,Unknown,Clean,excellent
40000,1989.0,51414.0,chevrolet,camaro z28,gas,manual,Unknown,Clean,like new
4999,2012.0,103000.0,fiat,500,gas,automatic,Unknown,Clean,
14599,2014.0,73610.0,mercedes-benz,c-class,gas,automatic,Unknown,Clean,
72995,2020.0,23403.0,ram,"2500 6"" lifted laramie crew 4x4",diesel,automatic,Unknown,Clean,
17988,2015.0,60974.0,jeep,renegade,gas,automatic,Unknown,Clean,
18800,1978.0,9999.0,chevrolet,,gas,automatic,Unknown,Clean,good
77075,2021.0,21.0,ram,2500 big horn,diesel,automatic,Unknown,Unknown,excellent
9500,2012.0,90574.0,toyota,corolla,gas,automatic,Unknown,Clean,like new
5600,2009.0,150000.0,chrysler,300,gas,automatic,Unknown,Clean,like new
27988,2016.0,41718.0,gmc,canyon crew cab,gas,automatic,Unknown,Clean,
20777,2019.0,31223.0,chevrolet,equinox,gas,automatic,Unknown,Clean,
4000,2005.0,155000.0,honda,civic dx,gas,automatic,Unknown,Clean,good
8750,2005.0,160000.0,chevrolet,express 3500,gas,automatic,Unknown,Clean,good
25777,2018.0,26043.0,mazda,cx-5 -sport low miles,gas,automatic,Unknown,Clean,excellent
17954,2017.0,27568.0,mazda,mazda6,gas,automatic,Unknown,Clean,
29990,2018.0,11401.0,chevrolet,colorado crew cab work,gas,other,Unknown,Clean,good
34500,2021.0,13731.0,toyota,,other,automatic,Unknown,Clean,
64590,2019.0,10291.0,audi,q8 premium sport utility 4d,hybrid,other,Unknown,Clean,good
9500,2012.0,85000.0,hyundai,santa fe,gas,automatic,Unknown,Clean,
11899,2015.0,34926.0,jeep,patriot,gas,automatic,Unknown,Clean,excellent
4500,1992.0,102059.0,ford,f-350,diesel,manual,Unknown,Clean,fair
21590,2016.0,35391.0,ram,1500 regular cab tradesman,gas,other,Unknown,Clean,good
27995,2011.0,114847.0,gmc,sierra,gas,automatic,Unknown,Clean,
17900,2017.0,79217.0,ford,fusion,gas,automatic,Unknown,Clean,
33990,2016.0,12398.0,chevrolet,express commercial cutaway,gas,automatic,Unknown,Clean,good
69999,2017.0,24000.0,mercedes-benz,amg cls 63 s,gas,automatic,Unknown,Clean,excellent
14500,2012.0,57000.0,toyota,camry le,gas,automatic,Unknown,Clean,like new
3900,2005.0,250000.0,ford,e350,gas,automatic,Unknown,Clean,
20995,2011.0,137701.0,chevrolet,silverado 1500 ltz crew cab 4wd,,automatic,Unknown,Unknown,
7997,2003.0,190216.0,ford,ranger,gas,automatic,Unknown,Clean,
9999,2012.0,126070.0,dodge,charger sxt,gas,automatic,Unknown,Clean,excellent
11995,2007.0,172465.0,chevrolet,silverado,gas,automatic,Unknown,Clean,
24950,1999.0,219299.0,ram,2500,diesel,manual,Unknown,Clean,excellent
33990,2018.0,37647.0,jaguar,f-pace 20d premium sport,other,automatic,Unknown,Clean,good
19990,2017.0,26507.0,kia,sorento l sport utility 4d,other,other,Unknown,Clean,good
11500,2006.0,88000.0,bmw,z4 3.0i 3.0i,gas,automatic,Unknown,Clean,excellent
12900,2016.0,80000.0,subaru,forester awd,gas,automatic,Unknown,rebuilt,excellent
41995,2018.0,62810.0,ford,super duty f-350 drw,gas,automatic,Unknown,Clean,excellent
16900,2015.0,71363.0,chevrolet,traverse l t,gas,automatic,Unknown,Clean,excellent
31995,2013.0,49614.0,chevrolet,silverado,diesel,automatic,Unknown,Clean,
14899,2010.0,82000.0,mercedes-benz,e 350,gas,automatic,Unknown,Clean,excellent
10900,2015.0,96474.0,kia,soul,gas,automatic,Unknown,Clean,excellent
21995,2020.0,24140.0,chevrolet,trax ls,gas,automatic,Unknown,Clean,good
10000,2015.0,189000.0,,Cadillax xts,gas,automatic,Unknown,Clean,excellent
9000,2012.0,46000.0,chevrolet,malibu,gas,automatic,Unknown,rebuilt,
22284,2020.0,2999.0,chevrolet,trax lt,gas,automatic,Unknown,Clean,good
59995,2016.0,64878.0,chevrolet,silverado 2500 4wd,diesel,automatic,Unknown,Clean,excellent
37990,2018.0,32952.0,lexus,rx 350l sport utility 4d,gas,other,Unknown,Clean,good
4500,2002.0,150000.0,bmw,530i,gas,automatic,Unknown,Clean,excellent
6999,2004.0,210000.0,chevrolet,tahoe,gas,automatic,Unknown,Clean,excellent
34586,2018.0,24113.0,ford,explorer xlt,gas,automatic,Unknown,Unknown,excellent
36999,2014.0,198339.0,ram,2500 tradesman,diesel,automatic,Unknown,Clean,
7400,2004.0,133000.0,bmw,x5,gas,automatic,Unknown,Clean,excellent
17990,2012.0,93185.0,volkswagen,touareg tdi sport suv,gas,other,Unknown,Clean,good
23999,2015.0,152363.0,ford,f150 supercrew cab,gas,automatic,Unknown,Clean,
6150,2013.0,192000.0,hyundai,genesis 3.8,gas,automatic,Unknown,Clean,
22495,2018.0,42603.0,subaru,impreza,gas,automatic,Unknown,Clean,excellent
27990,2017.0,18296.0,dodge,durango sxt sport utility,gas,other,Unknown,Clean,good
33590,2018.0,33635.0,jaguar,e-pace p250 se sport,other,other,Unknown,Clean,good
7500,2008.0,142280.0,toyota,rav4,gas,automatic,Unknown,Clean,like new
28995,2017.0,147053.0,ford,f-350sd,other,automatic,Unknown,Clean,
14152,2015.0,105429.0,toyota,sienna,gas,automatic,Unknown,Clean,
3500,2007.0,193000.0,hyundai,sonata,gas,automatic,Unknown,Clean,good
9500,2007.0,114101.0,cadillac,dts,gas,automatic,Unknown,Clean,like new
8500,2007.0,247000.0,toyota,tundra sr5 tss edition,gas,automatic,Unknown,Clean,good
37590,2018.0,17745.0,honda,civic type r touring,gas,other,Unknown,Clean,good
35000,2001.0,123200.0,chevrolet,c3500,gas,automatic,Unknown,Clean,excellent
19000,2008.0,146000.0,jeep,wrangler,gas,automatic,Unknown,Clean,excellent
37990,2019.0,8350.0,tesla,model 3 standard range,other,other,Unknown,Clean,good
7400,2008.0,77000.0,toyota,prius,hybrid,automatic,Unknown,Clean,excellent
12500,2012.0,123733.0,jeep,grand cherokee,gas,automatic,Unknown,Clean,excellent
15590,2016.0,41036.0,,Scion iM Hatchback 4D,other,other,Unknown,Clean,good
22389,2017.0,40003.0,buick,envision,gas,automatic,Unknown,Clean,
8799,2012.0,111483.0,volkswagen,beetle,gas,automatic,Unknown,Clean,
26705,2020.0,6567.0,chevrolet,equinox lt 2lt,gas,automatic,Unknown,Unknown,excellent
14000,2014.0,97000.0,subaru,forester,gas,automatic,Unknown,Clean,good
27990,2018.0,18112.0,alfa-romeo,romeo stelvio sport utility,gas,other,Unknown,Clean,good
7800,1999.0,207101.0,toyota,tacoma,gas,automatic,Unknown,Clean,good
29955,2019.0,22327.0,kia,sorento,gas,automatic,Unknown,Clean,
17900,2014.0,200000.0,gmc,sierra 1500 4x4,gas,automatic,Unknown,Clean,good
31990,2015.0,76025.0,toyota,4runner limited sport,gas,other,Unknown,Clean,good
26310,2017.0,97774.0,ford,f150 regular cab,gas,automatic,Unknown,Clean,like new
23590,2018.0,48933.0,mitsubishi,outlander phev gt,other,other,Unknown,Clean,good
32000,2015.0,102000.0,gmc,sierra 1500,gas,automatic,Unknown,Clean,excellent
23990,2016.0,57638.0,volvo,xc70 t5 classic premier,gas,automatic,Unknown,Clean,good
59995,2021.0,10500.0,jeep,gladiator,gas,automatic,Unknown,lien,like new
29900,2017.0,37581.0,lexus,rx 350,gas,automatic,Unknown,Clean,
9995,2016.0,93853.0,dodge,dart,gas,automatic,Unknown,Clean,
14900,2004.0,81651.0,ford,thunderbird,gas,automatic,Unknown,Clean,
8950,2005.0,131000.0,toyota,highlandr,gas,automatic,Unknown,Clean,good
13950,2004.0,152819.0,ram,1500 quad cab,gas,automatic,Unknown,Clean,excellent
25990,2019.0,13147.0,subaru,crosstrek 2.0i limited,gas,automatic,Unknown,Clean,good
29600,2019.0,19000.0,toyota,tacoma trd sport 4x4,gas,automatic,Unknown,Salvage,like new
41992,2012.0,90386.0,ford,f-350sd,diesel,automatic,Unknown,Clean,
61995,2017.0,52727.0,ram,3500,diesel,automatic,Unknown,Clean,
10995,2015.0,97826.0,chrysler,200 limited,gas,automatic,Unknown,Clean,excellent
2995,2005.0,148999.0,kia,spectra,gas,automatic,Unknown,Clean,
11991,2018.0,45368.0,ford,fiesta,gas,automatic,Unknown,Clean,
4900,2006.0,180000.0,nissan,titan king cab 4x4,gas,automatic,Unknown,rebuilt,fair
20590,2013.0,75573.0,audi,allroad prestige wagon 4d,gas,automatic,Unknown,Clean,good
149000,2015.0,28000.0,,Rolls Royce,gas,automatic,Unknown,Clean,
12995,2004.0,243067.0,ram,2500 st,diesel,automatic,Unknown,Clean,
28990,2020.0,12567.0,subaru,wrx sedan 4d,gas,other,Unknown,Clean,good
15590,2016.0,7076.0,chevrolet,cruze limited 1lt,gas,automatic,Unknown,Clean,good
3300,2003.0,232000.0,honda,accord ex,gas,manual,Unknown,Clean,good
14500,2011.0,163000.0,ford,f-150,gas,automatic,Unknown,Clean,good
16500,2011.0,201766.0,ford,f250 super duty,gas,automatic,Unknown,Clean,excellent
16520,2017.0,69999.0,hyundai,santa fe sport,gas,automatic,Unknown,Clean,
50995,2015.0,100283.0,ram,2500 laramie crew 4wd,diesel,automatic,Unknown,Clean,
109945,2004.0,57115.0,,Lamborghini Gallardo 6-Speed,gas,manual,Unknown,Clean,excellent
26500,2014.0,63000.0,bmw,550i xdrive,gas,automatic,Unknown,Clean,excellent
58990,2019.0,581.0,chevrolet,silverado 6500hd,diesel,automatic,Unknown,Clean,excellent
30990,2018.0,21195.0,rover,discovery sport se,gas,other,Unknown,Clean,good
31995,2011.0,90327.0,toyota,tundra,gas,automatic,Unknown,Clean,
43194,2019.0,26147.0,ford,f-150,gas,automatic,Unknown,Clean,
7980,2012.0,110000.0,volvo,s60,gas,automatic,Unknown,Clean,
11500,2019.0,23000.0,ford,fusion,gas,automatic,Unknown,Salvage,like new
32988,2015.0,78000.0,gmc,sierra,gas,automatic,Unknown,Clean,like new
34500,2019.0,81654.0,ram,promaster 1500,gas,automatic,Unknown,Clean,excellent
18590,2013.0,67403.0,cadillac,cts 3.6 premium,other,other,Unknown,Clean,good
15995,2010.0,171750.0,jeep,wrangler unlimited sahara,gas,automatic,Unknown,Clean,
38590,2019.0,77492.0,ford,f150 supercrew cab xlt,other,other,Unknown,Clean,good
12777,2000.0,23055.0,cadillac,seville,gas,automatic,Unknown,Clean,
8299,2015.0,87447.0,nissan,sentra,gas,automatic,Unknown,Clean,good
26995,2014.0,96356.0,ford,f-150,gas,automatic,Unknown,Clean,excellent
41999,2016.0,35833.0,ram,1500,gas,automatic,Unknown,Clean,
18995,2011.0,110987.0,ford,e350 box 10',gas,automatic,Unknown,Clean,
10344,2013.0,120600.0,toyota,prius three,other,automatic,Unknown,Clean,good
4995,2008.0,158206.0,chevrolet,hhr ss,gas,automatic,Unknown,Clean,
6995,2008.0,115311.0,chevrolet,trailblazer,gas,automatic,Unknown,Clean,excellent
24990,2018.0,26149.0,kia,sorento ex sport utility 4d,gas,other,Unknown,Clean,good
21495,2018.0,63210.0,ford,mustang,gas,automatic,Unknown,Clean,good
24990,2019.0,8629.0,toyota,prius prime plus,gas,other,Unknown,Clean,good
16999,2009.0,140720.0,nissan,frontier se,gas,automatic,Unknown,Clean,like new
46977,2019.0,31456.0,volvo,xc60 t6 awd inscription,gas,automatic,Unknown,Clean,excellent
16480,2019.0,24394.0,toyota,yaris,gas,automatic,Unknown,Clean,
10500,2004.0,86074.0,mercedes-benz,benz cl600,gas,automatic,Unknown,Clean,good
17590,2017.0,12038.0,ford,focus electric hatchback 4d,gas,other,Unknown,Clean,good
21997,2007.0,171525.0,toyota,"4runner sport edition 4dr suv 1-oregon owner*rust free* new bilstein lift*new 33""yokohama geolanders*new mk6 wheels*no accidents*tyger roof basket*all records since new",gas,automatic,Unknown,Clean,
22590,2014.0,60783.0,bmw,5 series 535d xdrive sedan,diesel,automatic,Unknown,Clean,good
11000,2011.0,130381.0,bmw,528i,gas,automatic,Unknown,Clean,like new
8999,2004.0,60000.0,,E46 330ci,gas,manual,Unknown,Salvage,excellent
9200,1998.0,135555.0,jeep,wrangler sport,gas,manual,Unknown,Clean,
5900,2001.0,165417.0,ford,f150,gas,automatic,Unknown,Clean,excellent
34900,2008.0,67262.0,ford,f-450,gas,automatic,Unknown,Clean,
5900,2007.0,148000.0,mercedes-benz,benz c280 4matic,gas,automatic,Unknown,rebuilt,excellent
16990,2016.0,17631.0,kia,forte koup ex coupe 2d,gas,other,Unknown,Clean,good
16900,2013.0,104585.0,ford,explorer xlt,gas,automatic,Unknown,Clean,like new
42000,2017.0,30500.0,toyota,tundra,gas,manual,Unknown,Clean,excellent
9995,2013.0,120857.0,chrysler,town & country,other,automatic,Unknown,Clean,
9800,2006.0,101199.0,dodge,grand caravan,gas,automatic,Unknown,Clean,excellent
10990,2000.0,110617.0,porsche,boxster,other,manual,Unknown,Clean,
6400,2004.0,53834.0,saturn,,gas,automatic,Unknown,Clean,
79888,2020.0,14000.0,chevrolet,2500hd duramax,diesel,automatic,Unknown,Clean,like new
13500,2011.0,113216.0,toyota,sienna,gas,automatic,Unknown,Clean,
22999,2020.0,38663.0,hyundai,"santa fe se awd, w/ lane keeping assist",gas,automatic,Unknown,Clean,
11900,2014.0,76789.0,ford,escape,gas,automatic,Unknown,Clean,excellent
8995,2004.0,161122.0,toyota,4-runner,gas,automatic,Unknown,Clean,
14750,1977.0,1500.0,,Chewy,gas,automatic,Unknown,Clean,good
5495,2007.0,121742.0,chevrolet,hhr ls,gas,automatic,Unknown,Clean,
26995,2018.0,29396.0,dodge,charger,gas,automatic,Unknown,Clean,
5500,2012.0,155920.0,ford,focus,gas,automatic,Unknown,Clean,good
10495,2008.0,111154.0,acura,mdx sh-awd w/power tailgate w/sport,gas,automatic,Unknown,Clean,
43000,1932.0,8000.0,ford,roadster,gas,manual,Unknown,Clean,excellent
55900,2012.0,181000.0,ram,5500,diesel,automatic,Unknown,Clean,
24990,2018.0,25409.0,audi,a4 ultra premium sedan 4d,other,other,Unknown,Clean,good
3500,2009.0,175000.0,bmw,328i,gas,automatic,Unknown,Clean,good
9999,2009.0,82811.0,mazda,rx-8,gas,automatic,Unknown,Clean,excellent
18978,2019.0,47132.0,dodge,journey,gas,automatic,Unknown,Clean,
11991,2016.0,87518.0,jeep,patriot sport se,gas,automatic,Unknown,Clean,good
6000,2002.0,24222.0,,2002 limited 4 runner,gas,automatic,Unknown,Clean,good
17990,2018.0,41076.0,chevrolet,cruze lt diesel,gas,other,Unknown,Clean,good
11985,2015.0,101699.0,toyota,corolla,gas,automatic,Unknown,Clean,
34990,2017.0,3464.0,toyota,tacoma double cab trd,other,other,Unknown,Clean,good
16999,2012.0,188776.0,chevrolet,silverado 1500,gas,automatic,Unknown,Clean,excellent
89995,2021.0,3313.0,chevrolet,silverado 3500hd,diesel,automatic,Unknown,Clean,
16590,2013.0,20989.0,toyota,camry le sedan 4d,other,other,Unknown,Clean,good
